directorio,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
7790843,1,1,1,1,6,1,1
7790845,1,1,1,1,4,1,1
7790846,1,1,1,1,4,1,1
7790849,1,1,1,1,4,1,1
7790850,1,1,1,5,7,2,2
7790851,1,1,1,1,6,1,1
7790855,1,1,1,1,4,1,1
7790856,1,1,1,1,6,1,1
7790858,1,1,1,1,4,1,1
7790861,1,1,1,1,6,1,1
7790862,1,1,2,1,6,2,1
7790864,1,1,2,1,6,2,1
7790866,1,1,2,5,6,2,1
7790867,1,1,2,5,7,2,1
7790870,1,1,2,5,7,2,1
7790872,1,1,2,2,7,2,2
7790874,1,1,3,1,7,2,2
7790875,1,1,3,1,7,2,2
7790876,1,1,3,1,6,2,2
7790877,1,1,1,1,6,1,1
7790880,1,1,1,1,6,1,1
7790881,1,1,1,5,6,2,1
7790882,1,1,2,1,4,2,1
7790883,1,1,3,1,7,2,2
7790884,1,1,3,1,7,2,2
7790885,1,1,1,1,6,1,1
7790886,1,1,3,4,7,2,2
7790887,1,1,3,1,6,2,2
7790888,1,1,2,1,4,2,1
7790889,1,1,2,1,4,2,1
7790890,1,1,1,1,6,1,1
7790891,1,1,3,4,7,2,2
7790892,1,1,2,1,6,1,1
7790893,1,1,3,5,7,2,2
7790894,1,1,2,1,6,2,1
7790895,1,1,2,1,4,2,1
7790896,1,1,1,1,6,1,1
7790897,1,1,3,1,4,2,2
7790898,1,1,3,1,4,2,2
7790899,1,1,3,1,6,2,2
7790900,1,1,1,1,4,1,1
7790901,1,1,3,1,6,2,2
7790904,1,1,2,1,4,2,1
7790905,1,1,1,1,6,2,1
7790906,1,1,2,1,4,2,1
7790907,1,1,1,1,6,1,1
7790908,1,1,1,1,4,1,1
7790909,1,1,3,1,6,2,2
7790911,1,1,1,1,6,1,1
7790912,1,1,2,1,6,2,1
7790913,1,1,1,6,6,1,1
7790916,1,1,1,1,4,1,1
7790917,1,1,1,1,6,1,1
7790918,1,1,1,1,4,1,1
7790919,1,1,3,1,6,2,1
7790920,1,1,3,1,4,2,2
7790921,1,1,1,5,6,1,1
7790924,1,1,1,1,4,1,2
7790925,1,1,2,1,6,2,1
7790926,1,1,1,1,4,1,1
7790927,1,1,1,5,6,1,1
7790929,1,1,1,1,4,2,2
7790930,1,1,1,1,6,1,1
7790932,1,1,1,1,6,1,1
7790933,1,1,1,1,6,1,1
7790934,1,1,1,5,6,1,1
7790936,1,1,1,1,6,1,1
7790937,1,1,1,1,4,2,2
7790938,1,1,1,1,6,2,2
7790939,1,1,1,1,5,2,1
7790941,1,1,1,5,6,2,1
7790943,1,1,1,1,6,2,2
7790944,1,1,1,1,6,2,1
7790945,1,1,2,1,4,1,1
7790947,1,1,2,4,4,2,1
7790949,1,1,3,1,6,2,1
7790950,1,1,3,5,7,2,2
7790953,1,1,2,1,4,2,1
7790956,1,1,1,1,4,1,1
7790958,1,1,1,1,4,1,1
7790959,1,1,1,1,4,1,1
7790960,1,1,3,1,4,2,2
7790961,1,1,1,1,6,1,1
7790963,1,1,2,1,6,1,1
7790964,1,1,2,1,6,1,1
7790965,1,1,2,1,4,2,1
7790966,1,1,1,1,6,2,1
7790967,1,1,3,5,7,2,2
7790969,1,1,1,1,4,1,1
7790971,1,1,3,1,4,2,2
7790972,1,1,2,1,6,2,1
7790973,1,1,1,1,6,1,1
7790974,1,1,3,1,7,2,2
7790975,1,1,1,1,4,1,1
7790976,1,1,3,1,6,2,2
7790977,1,1,1,1,4,1,1
7790980,1,1,1,1,4,1,1
7790981,1,1,3,5,6,2,2
7790982,1,1,3,1,4,2,2
7790984,1,1,2,1,4,1,1
7790985,1,1,3,1,4,2,2
7790987,1,1,3,5,4,2,2
7790989,1,1,1,1,4,1,1
7790992,1,1,1,1,6,1,1
7790993,1,1,1,1,4,1,1
7790996,1,1,3,1,6,2,2
7790997,1,1,3,5,7,2,2
7791002,1,1,3,4,7,2,2
7791004,1,1,1,1,6,1,1
7791005,1,1,1,1,6,1,1
7791008,1,1,1,1,4,1,1
7791009,1,1,3,3,7,2,2
7791011,1,1,1,1,6,1,1
7791012,1,1,2,1,6,1,1
7791014,1,1,1,1,4,1,2
7791015,1,1,1,1,6,2,2
7791016,1,1,1,1,6,1,1
7791018,1,1,1,1,4,1,1
7791019,1,1,2,1,4,1,1
7791020,1,1,1,1,4,1,1
7791021,1,1,1,1,6,1,1
7791022,1,1,3,1,6,2,2
7791023,1,1,1,1,4,1,1
7791024,1,1,1,1,6,1,1
7791026,1,1,1,1,4,1,1
7791027,1,1,1,1,4,1,1
7791028,1,1,1,1,6,1,1
7791031,1,1,2,1,6,2,1
7791033,1,1,2,3,6,2,1
7791034,1,1,1,1,6,1,1
7791035,1,1,3,1,5,2,2
7791036,1,1,3,1,4,2,2
7791037,1,1,2,4,7,2,2
7791039,1,1,2,1,6,1,1
7791041,1,1,1,1,1,1,1
7791043,1,1,1,2,4,1,1
7791046,1,1,2,1,4,2,1
7791047,1,1,1,1,6,1,1
7791048,1,1,2,1,4,2,1
7791049,1,1,1,1,6,1,1
7791050,1,1,3,1,4,2,2
7791051,1,1,1,1,6,1,1
7791052,1,1,1,1,4,1,2
7791053,1,1,1,1,6,2,1
7791056,1,1,1,1,4,1,1
7791059,1,1,1,1,6,1,1
7791061,1,1,1,1,4,1,1
7791062,1,1,3,1,6,2,1
7791063,1,1,1,1,6,1,1
7791064,1,1,3,4,7,2,2
7791065,1,1,3,1,6,2,2
7791066,1,1,1,1,4,1,1
7791067,1,1,3,1,6,2,1
7791069,1,1,1,6,6,1,1
7791070,1,1,1,1,4,1,1
7791074,1,1,2,1,6,1,1
7791075,1,1,2,4,6,2,2
7791076,1,1,3,5,7,2,2
7791077,1,1,3,1,4,2,1
7791078,1,1,1,1,6,2,1
7791080,1,1,1,1,6,1,1
7791081,1,1,1,1,4,1,1
7791082,1,1,1,1,6,1,1
7791085,1,1,1,5,6,1,1
7791086,1,1,3,5,7,2,2
7791087,1,1,2,4,7,1,1
7791088,1,1,2,1,4,2,1
7791092,1,1,3,1,6,2,2
7791093,1,1,1,1,4,1,1
7791094,1,1,3,5,7,2,2
7791095,1,1,2,3,7,2,1
7791096,1,1,1,1,4,1,1
7791097,1,1,1,1,4,1,1
7791099,1,1,3,4,7,2,2
7791100,1,1,3,1,4,2,2
7791101,1,1,1,1,6,2,1
7791102,1,1,3,1,4,2,1
7791103,1,1,1,5,5,2,1
7791105,1,1,3,1,6,2,1
7791107,1,1,1,1,4,1,1
7791109,1,1,1,1,6,2,1
7791110,1,1,3,1,7,2,2
7791111,1,1,1,1,4,1,1
7791112,1,1,1,1,6,1,1
7791113,1,1,3,6,5,2,1
7791115,1,1,1,1,4,1,2
7791116,1,1,1,1,6,1,1
7791117,1,1,2,1,6,1,1
7791120,1,1,3,1,6,2,1
7791121,1,1,1,5,4,1,2
7791123,1,1,3,1,6,2,2
7791124,1,1,2,1,6,2,1
7791125,1,1,1,1,6,1,1
7791126,1,1,1,1,4,1,1
7791128,1,1,2,1,6,1,1
7791129,1,1,1,1,6,1,1
7791131,1,1,3,1,7,2,2
7791132,1,1,2,1,4,1,1
7791133,1,1,1,3,7,1,1
7791134,1,1,2,1,4,2,1
7791135,1,1,1,1,4,1,1
7791136,1,1,1,1,4,1,1
7791137,1,1,1,1,6,1,1
7791138,1,1,3,4,7,2,2
7791140,1,1,1,4,7,2,1
7791141,1,1,1,1,6,1,1
7791142,1,1,3,5,7,2,2
7791144,1,1,1,1,4,1,1
7791146,1,1,2,1,4,2,1
7791147,1,1,2,1,4,1,1
7791148,1,1,1,1,6,1,1
7791149,1,1,1,1,4,1,1
7791150,1,1,2,1,6,2,1
7791151,1,1,2,1,4,2,1
7791153,1,1,1,1,4,1,1
7791154,1,1,1,1,4,1,1
7791156,1,1,1,1,4,1,1
7791157,1,1,2,3,6,2,1
7791158,1,1,1,1,4,1,1
7791159,1,1,1,5,6,2,1
7791161,1,1,2,1,7,2,1
7791162,1,1,1,1,4,1,1
7791163,1,1,1,6,6,1,1
7791164,1,1,1,1,6,1,1
7791165,1,1,3,1,6,2,2
7791167,1,1,3,3,7,2,2
7791168,1,1,3,1,6,2,2
7791169,1,1,2,3,6,2,1
7791171,1,1,2,1,4,1,1
7791172,1,1,3,1,6,2,2
7791176,1,1,1,1,4,1,1
7791177,1,1,1,1,4,1,1
7791178,1,1,3,5,7,2,2
7791179,1,1,2,1,7,2,1
7791180,1,1,1,1,6,1,1
7791182,1,1,3,1,5,2,1
7791185,1,1,3,3,6,2,2
7791186,1,1,1,1,4,1,1
7791188,1,1,1,1,6,2,1
7791189,1,1,1,1,6,1,1
7791192,1,1,3,5,7,2,2
7791193,1,1,2,1,4,1,1
7791195,1,1,3,1,7,2,2
7791196,1,1,2,1,5,1,1
7791197,1,1,3,1,6,2,2
7791198,1,1,2,6,4,1,1
7791199,1,1,1,1,6,2,1
7791201,1,1,3,1,6,1,1
7791202,1,1,2,1,4,2,1
7791205,1,1,2,1,7,2,1
7791206,1,1,1,1,4,1,1
7791207,1,1,3,1,4,1,1
7791208,1,1,2,1,4,1,1
7791209,1,1,2,1,4,2,1
7791212,1,1,2,1,4,1,1
7791213,1,1,1,1,4,1,1
7791215,1,1,1,1,4,1,1
7791218,1,1,3,1,4,2,2
7791219,1,1,1,1,4,1,1
7791221,1,1,1,1,4,1,1
7791225,1,1,1,1,4,1,1
7791226,1,1,2,9,6,2,2
7791228,1,1,2,1,4,1,1
7791229,1,1,1,1,4,1,1
7791231,1,1,1,1,4,1,1
7791232,1,1,2,5,6,1,1
7791233,1,1,3,1,6,2,2
7791234,1,1,2,1,4,1,1
7791235,1,1,1,5,6,2,1
7791236,1,1,1,1,6,1,1
7791237,1,1,3,5,7,2,2
7791238,1,1,2,5,2,2,1
7791239,1,1,1,1,4,1,1
7791241,1,1,1,1,6,1,1
7791242,1,1,1,1,4,1,1
7791245,1,1,1,1,4,1,1
7791250,1,1,1,1,4,1,1
7791251,1,1,1,2,6,1,1
7791252,1,1,2,1,6,2,2
7791254,1,1,1,1,6,1,1
7791256,1,1,2,1,6,2,1
7791257,1,1,3,1,4,2,1
7791258,1,1,2,4,7,2,2
7791259,1,1,1,1,6,1,1
7791261,1,1,1,1,4,1,1
7791265,1,1,1,1,6,2,1
7791267,1,1,1,1,4,1,1
7791269,1,1,1,1,4,1,1
7791270,1,1,1,9,7,2,1
7791271,1,1,1,1,4,1,1
7791272,1,1,1,1,6,1,1
7791274,1,1,1,1,4,1,1
7791275,1,1,1,1,6,1,1
7791276,1,1,1,1,4,1,1
7791278,1,1,1,1,4,1,1
7791279,1,1,1,1,4,1,1
7791280,1,1,2,1,4,1,1
7791281,1,1,2,1,6,2,1
7791282,1,1,1,1,4,1,1
7791283,1,1,3,1,4,2,2
7791286,1,1,1,1,4,1,1
7791287,1,1,1,1,6,1,1
7791288,1,1,1,1,4,1,1
7791289,1,1,1,1,6,1,1
7791290,1,1,2,1,7,2,1
7791291,1,1,1,5,5,1,1
7791292,1,1,1,1,5,1,1
7791294,1,1,1,1,6,1,1
7791295,1,1,3,1,6,2,1
7791297,1,1,1,5,7,2,1
7791302,1,1,1,6,6,1,1
7791303,1,1,3,1,4,2,1
7791305,1,1,1,1,4,1,1
7791306,1,1,1,1,4,1,1
7791307,1,1,2,1,4,1,1
7791308,1,1,1,1,6,1,1
7791309,1,1,3,9,6,2,2
7791310,1,1,1,1,4,1,1
7791312,1,1,1,1,6,2,1
7791313,1,1,1,1,4,1,1
7791314,1,1,1,1,4,1,1
7791315,1,1,1,1,6,2,1
7791316,1,1,1,1,6,1,1
7791317,1,1,1,1,4,1,1
7791318,1,1,1,1,6,1,1
7791319,1,1,1,1,4,1,1
7791320,1,1,1,5,5,1,1
7791321,1,1,1,1,4,1,2
7791322,1,1,1,1,4,1,1
7791324,1,1,2,4,7,2,2
7791325,1,1,1,1,4,1,1
7791326,1,1,1,1,6,1,1
7791327,1,1,1,1,7,1,1
7791333,1,1,3,1,6,2,2
7791335,1,1,1,1,6,1,1
7791336,1,1,1,1,4,2,1
7791338,1,1,1,1,6,1,1
7791341,1,1,1,1,4,2,2
7791342,1,1,3,1,4,2,2
7791343,1,1,1,1,4,1,1
7791344,1,1,1,5,6,1,1
7791345,1,1,2,1,4,1,1
7791348,1,1,1,1,6,2,2
7791349,1,1,1,1,4,2,1
7791350,1,1,1,1,6,1,1
7791352,1,1,1,1,4,1,1
7791353,1,1,1,5,6,2,1
7791354,1,1,1,1,4,1,1
7791355,1,1,1,1,4,2,1
7791356,1,1,1,1,4,1,1
7791357,1,1,2,3,7,2,2
7791358,1,1,3,1,7,2,2
7791361,1,1,2,1,4,2,2
7791362,1,1,1,1,6,1,1
7791363,1,1,2,6,4,1,1
7791364,1,1,1,1,6,1,1
7791365,1,1,3,5,6,2,2
7791367,1,1,1,1,4,1,1
7791368,1,1,1,1,4,1,1
7791369,1,1,1,1,6,1,1
7791370,1,1,1,1,6,1,1
7791371,1,1,1,1,4,1,1
7791372,1,1,1,1,6,1,1
7791373,1,1,3,9,7,2,2
7791374,1,1,1,1,6,1,1
7791375,1,1,2,1,4,1,1
7791376,1,1,1,1,4,1,1
7791377,1,1,1,1,4,1,1
7791378,1,1,3,5,6,2,2
7791379,1,1,1,1,4,1,1
7791380,1,1,2,1,4,2,1
7791381,1,1,1,1,4,1,1
7791383,1,1,1,1,6,1,2
7791384,1,1,1,5,5,1,1
7791386,1,1,1,1,6,1,1
7791389,1,1,3,1,6,2,2
7791391,1,1,1,1,4,2,1
7791392,1,1,1,1,4,2,1
7791394,1,1,1,1,6,1,1
7791395,1,1,1,9,7,2,2
7791397,1,1,1,1,4,2,1
7791401,1,1,1,1,4,1,1
7791402,1,1,1,1,7,2,2
7791403,1,1,1,6,6,1,1
7791404,1,1,1,1,7,1,1
7791405,1,1,1,1,6,1,1
7791407,1,1,2,1,6,1,1
7791408,1,1,1,1,4,2,1
7791409,1,1,2,1,6,1,1
7791410,1,1,3,2,6,2,2
7791411,1,1,1,1,4,1,1
7791412,1,1,2,5,6,2,2
7791413,1,1,2,1,4,1,1
7791415,1,1,1,1,4,1,1
7791417,1,1,3,1,6,2,2
7791419,1,1,2,1,4,1,1
7791420,1,1,1,1,4,1,1
7791422,1,1,1,1,4,2,1
7791423,1,1,3,1,6,2,2
7791424,1,1,1,1,6,1,1
7791425,1,1,1,1,4,1,2
7791428,1,1,1,1,4,1,1
7791431,1,1,1,1,6,1,1
7791433,1,1,1,1,6,2,1
7791435,1,1,2,1,4,1,1
7791436,1,1,1,1,4,2,1
7791437,1,1,1,1,4,2,1
7791438,1,1,3,1,4,2,2
7791439,1,1,2,1,4,1,1
7791440,1,1,1,1,4,1,1
7791442,1,1,2,5,6,2,2
7791444,1,1,1,1,4,1,1
7791445,1,1,1,1,6,1,1
7791448,1,1,1,1,6,1,1
7791449,1,1,1,1,6,1,1
7791450,1,1,1,9,7,2,1
7791452,1,1,1,1,4,1,1
7791453,1,1,1,1,4,2,1
7791454,1,1,1,1,4,2,1
7791455,1,1,2,1,4,1,1
7791458,1,1,1,1,6,2,1
7791461,1,1,1,1,6,1,1
7791462,1,1,1,1,4,1,1
7791463,1,1,3,1,4,2,2
7791464,1,1,1,5,5,2,2
7791465,1,1,1,5,6,1,1
7791467,1,1,1,5,6,1,2
7791469,1,1,3,3,7,2,2
7791470,1,1,1,5,5,1,1
7791471,1,1,1,1,4,1,1
7791472,1,1,2,1,4,1,1
7791473,1,1,1,1,4,1,1
7791474,1,1,1,1,6,1,1
7791479,1,1,1,5,6,1,1
7791480,1,1,2,1,6,2,1
7791481,1,1,1,1,6,1,1
7791483,1,1,1,9,6,2,1
7791484,1,1,2,1,4,1,1
7791486,1,1,1,1,4,1,1
7791488,1,1,1,1,4,1,1
7791489,1,1,1,1,6,1,1
7791491,1,1,1,1,4,1,1
7791493,1,1,1,5,7,1,1
7791494,1,1,1,1,6,2,1
7791496,1,1,1,1,4,1,1
7791498,1,1,1,1,4,1,1
7791499,1,1,1,5,5,1,1
7791500,1,1,1,1,4,1,1
7791501,1,1,1,1,4,1,1
7791502,1,1,1,1,7,2,2
7791503,1,1,1,5,6,2,2
7791505,1,1,1,5,5,1,1
7791506,1,1,1,1,4,1,1
7791507,1,1,1,1,4,1,1
7791509,1,1,1,1,6,1,1
7791510,1,1,1,1,4,1,1
7791511,1,1,1,1,4,1,1
7791514,1,1,1,1,4,1,1
7791517,1,1,1,1,4,1,1
7791519,1,1,1,1,4,1,1
7791520,1,1,1,1,4,1,1
7791521,1,1,3,1,6,2,1
7791523,1,1,2,1,4,1,2
7791524,1,1,1,1,4,1,1
7791527,1,1,1,1,4,1,1
7791528,1,1,1,1,4,1,2
7791529,1,1,1,1,4,1,1
7791530,1,1,2,1,4,1,1
7791531,1,1,1,1,4,1,1
7791533,1,1,2,1,4,2,1
7791534,1,1,3,1,4,2,1
7791535,1,1,1,1,4,1,1
7791536,1,1,1,5,2,2,1
7791537,1,1,1,1,4,1,1
7791538,1,1,1,1,4,2,1
7791539,1,1,1,9,5,2,1
7791540,1,1,3,2,6,2,2
7791541,1,1,1,1,4,2,2
7791542,1,1,1,1,4,2,1
7791543,1,1,1,1,4,1,1
7791544,1,1,1,1,4,1,1
7791545,1,1,2,9,7,2,2
7791546,1,1,2,1,6,2,1
7791548,1,1,3,1,4,2,2
7791550,1,1,1,1,6,1,1
7791551,1,1,1,1,6,2,1
7791553,1,1,1,1,6,1,1
7791554,1,1,3,5,7,2,1
7791556,1,1,1,1,6,2,1
7791557,1,1,3,1,4,2,1
7791559,1,1,3,1,6,2,1
7791560,1,1,2,1,6,1,1
7791561,1,1,1,1,6,1,1
7791563,1,1,1,1,4,1,2
7791564,1,1,2,1,4,2,1
7791565,1,1,3,1,2,2,1
7791567,1,1,1,1,4,1,1
7791568,1,1,1,1,4,1,1
7791569,1,1,3,1,7,2,2
7791570,1,1,3,5,2,2,1
7791571,1,1,1,1,4,1,1
7791572,1,1,2,1,6,2,1
7791574,1,1,2,1,6,1,1
7791575,1,1,3,1,4,2,1
7791576,1,1,1,1,6,1,1
7791577,1,1,1,1,4,1,1
7791578,1,1,1,1,4,1,1
7791579,1,1,3,5,7,2,1
7791580,1,1,1,1,6,1,1
7791581,1,1,3,1,4,2,1
7791583,1,1,3,5,7,2,1
7791584,1,1,2,1,4,2,1
7791585,1,1,1,1,4,1,1
7791586,1,1,2,5,6,2,1
7791587,1,1,1,1,4,1,1
7791588,1,1,3,1,6,2,1
7791589,1,1,1,1,4,1,1
7791591,1,1,1,1,4,1,1
7791592,1,1,3,1,6,2,1
7791593,1,1,2,1,7,2,1
7791594,1,1,1,1,4,2,1
7791595,1,1,1,1,4,1,1
7791596,1,1,1,5,6,2,2
7791598,1,1,2,5,7,2,2
7791599,1,1,1,1,4,1,1
7791600,1,1,3,1,4,2,2
7791601,1,1,1,1,6,2,1
7791602,1,1,1,5,5,2,1
7791604,1,1,1,1,4,2,1
7791605,1,1,1,1,6,2,1
7791606,1,1,3,1,4,2,1
7791607,1,1,1,1,4,1,1
7791609,1,1,1,1,4,1,1
7791611,1,1,2,1,6,2,1
7791612,1,1,3,1,4,2,1
7791613,1,1,3,1,6,2,2
7791614,1,1,1,1,6,1,1
7791616,1,1,1,1,6,1,1
7791617,1,1,3,1,5,2,1
7791618,1,1,3,1,6,2,2
7791619,1,1,2,5,6,2,2
7791620,1,1,1,1,6,1,1
7791622,1,1,1,1,4,1,1
7791623,1,1,2,1,4,1,1
7791624,1,1,1,1,6,1,1
7791625,1,1,2,1,6,1,1
7791627,1,1,3,3,7,2,2
7791629,1,1,2,1,4,2,1
7791631,1,1,2,5,7,2,2
7791632,1,1,2,1,7,1,1
7791633,1,1,2,1,6,1,1
7791634,1,1,3,1,6,2,1
7791635,1,1,2,1,4,2,1
7791638,1,1,1,1,4,1,1
7791639,1,1,1,1,6,2,1
7791640,1,1,2,3,6,1,1
7791641,1,1,3,1,6,2,1
7791642,1,1,1,1,4,1,1
7791643,1,1,2,5,6,2,2
7791644,1,1,3,1,4,2,1
7791645,1,1,3,5,7,2,1
7791646,1,1,1,1,6,1,1
7791647,1,1,1,1,6,1,1
7791649,1,1,2,1,6,1,1
7791650,1,1,1,1,4,1,1
7791651,1,1,3,5,7,2,1
7791652,1,1,3,5,7,2,1
7791654,1,1,2,1,4,1,1
7791655,1,1,1,1,6,1,1
7791656,1,1,3,5,7,2,1
7791660,1,1,2,1,4,1,1
7791661,1,1,1,1,6,1,1
7791662,1,1,1,1,4,1,1
7791665,1,1,2,1,4,1,1
7791666,1,1,1,1,4,1,1
7791668,1,1,3,1,6,2,2
7791669,1,1,2,1,4,1,1
7791670,1,1,2,1,4,1,1
7791671,1,1,2,1,6,2,1
7791672,1,1,3,1,4,2,2
7791674,1,1,2,5,6,2,2
7791676,1,1,3,1,6,2,1
7791677,1,1,3,2,6,2,2
7791678,1,1,3,1,4,2,1
7791679,1,1,3,1,4,2,1
7791680,1,1,2,1,6,2,1
7791681,1,1,1,1,4,1,1
7791682,1,1,3,5,7,2,1
7791683,1,1,2,1,6,2,2
7791684,1,1,1,1,4,1,1
7791685,1,1,1,1,4,1,1
7791686,1,1,2,1,4,1,1
7791687,1,1,1,5,6,2,1
7791688,1,1,1,1,6,1,1
7791689,1,1,1,1,6,1,1
7791690,1,1,3,1,6,2,2
7791692,1,1,3,9,7,2,2
7791693,1,1,3,5,7,2,1
7791694,1,1,2,1,6,2,2
7791695,1,1,3,1,4,2,1
7791696,1,1,1,1,4,1,1
7791697,1,1,3,1,4,2,1
7791698,1,1,1,1,4,1,1
7791699,1,1,3,1,4,2,1
7791701,1,1,3,1,4,2,1
7791703,1,1,3,1,6,2,2
7791705,1,1,3,1,4,2,1
7791706,1,1,1,1,4,1,1
7791707,1,1,1,1,4,1,1
7791708,1,1,3,5,7,2,1
7791709,1,1,1,1,4,1,1
7791711,1,1,1,1,4,1,1
7791712,1,1,1,1,5,1,1
7791713,1,1,1,1,4,1,1
7791714,1,1,3,1,6,2,2
7791719,1,1,1,1,6,1,1
7791720,1,1,1,1,4,1,1
7791721,1,1,1,1,4,1,1
7791722,1,1,1,1,6,1,1
7791724,1,1,1,1,4,1,1
7791725,1,1,1,1,6,1,1
7791726,1,1,1,1,1,1,1
7791728,1,1,1,1,4,1,1
7791729,1,1,1,1,4,1,1
7791732,1,1,3,1,7,2,2
7791734,1,1,3,3,4,2,1
7791735,1,1,2,1,6,2,1
7791736,1,1,3,1,4,2,1
7791737,1,1,2,1,6,2,1
7791738,1,1,3,1,4,2,1
7791739,1,1,1,1,6,1,1
7791740,1,1,1,1,4,1,1
7791741,1,1,1,1,6,2,1
7791742,1,1,1,1,4,1,1
7791744,1,1,1,1,4,1,1
7791745,1,1,2,1,6,1,1
7791746,1,1,2,5,6,2,2
7791747,1,1,1,1,4,1,1
7791748,1,1,1,1,4,1,1
7791749,1,1,1,1,4,1,1
7791750,1,1,1,1,4,1,1
7791751,1,1,1,1,4,1,1
7791753,1,1,1,1,4,1,1
7791754,1,1,3,5,7,2,1
7791755,1,1,1,1,6,1,1
7791756,1,1,1,1,4,1,1
7791758,1,1,1,1,4,1,1
7791759,1,1,1,1,6,1,1
7791760,1,1,1,1,4,1,1
7791761,1,1,1,1,4,1,1
7791763,1,1,1,1,4,1,1
7791764,1,1,1,1,6,1,1
7791765,1,1,1,1,4,1,1
7791767,1,1,3,1,5,2,1
7791769,1,1,1,1,6,1,1
7791771,1,1,1,1,6,1,1
7791774,1,1,1,1,4,1,1
7791775,1,1,3,1,6,2,2
7791777,1,1,1,1,4,1,1
7791778,1,1,1,1,6,1,1
7791779,1,1,3,1,6,2,2
7791781,1,1,3,1,4,2,2
7791782,1,1,3,1,6,2,1
7791783,1,1,1,1,4,1,1
7791784,1,1,1,1,6,1,1
7791785,1,1,3,1,4,2,2
7791787,1,1,2,1,4,1,1
7791789,1,1,1,1,6,1,1
7791790,1,1,1,1,4,1,1
7791791,1,1,1,1,6,1,1
7791792,1,1,2,8,7,2,1
7791793,1,1,2,1,4,1,1
7791795,1,1,1,1,6,1,1
7791796,1,1,2,1,4,1,1
7791797,1,1,2,1,6,1,1
7791799,1,1,1,1,4,1,1
7791800,1,1,1,1,7,1,1
7791804,1,1,3,4,4,2,2
7791806,1,1,1,1,4,1,1
7791808,1,1,1,1,6,1,1
7791809,1,1,1,1,4,1,1
7791811,1,1,1,1,4,1,1
7791812,1,1,3,5,7,2,1
7791813,1,1,1,1,4,1,1
7791814,1,1,3,1,6,2,1
7791816,1,1,1,1,4,1,1
7791817,1,1,1,1,4,1,1
7791818,1,1,1,1,4,1,1
7791819,1,1,1,1,6,2,1
7791820,1,1,3,1,6,2,1
7791822,1,1,1,1,4,1,1
7791823,1,1,1,1,6,1,1
7791824,1,1,2,1,6,1,1
7791826,1,1,1,1,4,1,1
7791827,1,1,1,1,6,1,1
7791828,1,1,1,1,4,1,1
7791829,1,1,1,1,4,1,1
7791830,1,1,1,1,4,1,1
7791831,1,1,2,1,4,1,1
7791832,1,1,1,1,4,1,1
7791834,1,1,1,1,6,1,1
7791835,1,1,2,1,4,1,1
7791836,1,1,2,1,4,1,1
7791838,1,1,1,1,4,1,1
7791839,1,1,1,1,4,1,2
7791840,1,1,2,1,4,1,1
7791841,1,1,1,1,4,1,1
7791842,1,1,3,1,6,2,1
7791843,1,1,3,1,6,2,1
7791845,1,1,2,1,4,1,1
7791846,1,1,2,5,6,2,2
7791847,1,1,1,1,4,1,1
7791848,1,1,1,1,4,1,1
7791850,1,1,1,1,4,1,1
7791853,1,1,2,1,4,1,1
7791854,1,1,2,1,4,1,1
7791855,1,1,1,1,4,1,1
7791856,1,1,1,1,6,1,1
7791858,1,1,2,1,6,1,1
7791859,1,1,3,6,6,2,2
7791862,1,1,1,1,4,1,1
7791863,1,1,3,5,7,2,1
7791865,1,1,1,1,6,1,1
7791869,1,1,1,1,4,1,1
7791871,1,1,1,1,4,1,1
7791872,1,1,3,1,6,2,2
7791873,1,1,1,1,4,1,1
7791874,1,1,3,1,6,2,1
7791875,1,1,1,1,4,1,1
7791878,1,1,1,1,4,1,1
7791881,1,1,1,1,4,1,1
7791882,1,1,1,5,7,2,1
7791884,1,1,3,1,4,2,2
7791886,1,1,2,1,4,1,1
7791887,1,1,1,1,4,1,1
7791888,1,1,3,1,4,2,2
7791889,1,1,1,5,4,1,2
7791890,1,1,1,1,4,1,1
7791891,1,1,1,1,6,1,1
7791892,1,1,1,1,6,1,1
7791893,1,1,1,1,4,1,1
7791894,1,1,1,1,4,1,1
7791895,1,1,3,1,6,2,1
7791896,1,1,1,1,4,1,1
7791897,1,1,3,5,7,2,2
7791898,1,1,1,1,4,1,1
7791899,1,1,1,1,6,1,1
7791900,1,1,3,1,6,2,2
7791901,1,1,1,1,4,1,1
7791902,1,1,3,1,6,2,1
7791903,1,1,1,1,4,1,1
7791904,1,1,1,1,4,1,1
7791905,1,1,1,1,4,1,1
7791906,1,1,1,1,4,2,1
7791907,1,1,1,5,6,2,2
7791908,1,1,1,1,6,1,1
7791909,1,1,1,1,4,1,1
7791910,1,1,1,1,4,1,1
7791911,1,1,1,1,4,1,1
7791912,1,1,1,1,6,1,1
7791913,1,1,1,1,4,1,1
7791914,1,1,1,1,4,1,1
7791915,1,1,1,1,6,1,1
7791917,1,1,1,1,6,1,1
7791918,1,1,3,1,6,2,1
7791919,1,1,1,1,4,1,1
7791920,1,1,1,1,4,1,1
7791921,1,1,1,1,4,1,1
7791922,1,1,1,1,4,1,1
7791923,1,1,2,5,6,2,2
7791924,1,1,1,1,6,1,1
7791925,1,1,1,1,4,1,1
7791926,1,1,1,1,4,1,1
7791927,1,1,1,1,6,1,1
