DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
7630094,1,1,3,1,4,2,1
7630095,1,1,3,3,6,2,1
7630096,1,1,3,1,6,2,1
7630097,1,1,2,1,6,1,1
7630098,1,1,2,1,6,1,1
7630099,1,1,2,1,6,1,1
7630100,1,1,2,1,4,1,1
7630101,1,1,2,1,6,1,1
7630102,1,1,2,1,4,1,1
7630103,1,1,2,1,4,1,1
7630104,1,1,2,1,6,1,1
7630105,1,1,2,1,6,1,1
7630106,1,1,3,1,6,2,2
7630107,1,1,3,1,6,2,2
7630108,1,1,3,3,6,2,2
7630109,1,1,3,4,5,2,2
7630110,1,1,3,4,7,2,2
7630111,1,1,3,1,6,2,2
7630113,1,1,3,1,6,2,2
7630114,1,1,3,1,4,2,2
7630115,1,1,3,5,4,2,2
7630116,1,1,2,1,6,1,1
7630119,1,1,1,1,4,1,1
7630121,1,1,1,1,6,1,1
7630122,1,1,1,1,6,1,1
7630123,1,1,3,1,6,2,2
7630125,1,1,3,1,4,2,2
7630126,1,1,1,1,4,1,1
7630127,1,1,2,3,4,1,1
7630128,1,1,2,1,6,2,2
7630129,1,1,2,3,4,2,2
7630130,1,1,2,1,4,2,2
7630131,1,1,2,1,6,2,2
7630132,1,1,2,1,6,2,2
7630133,1,1,2,1,6,2,2
7630134,1,1,2,3,4,2,2
7630135,1,1,2,1,4,2,2
7630136,1,1,2,3,4,2,2
7630137,1,1,2,1,4,2,2
7630138,1,1,3,1,4,2,1
7630139,1,1,3,1,6,2,2
7630140,1,1,3,1,6,1,1
7630141,1,1,3,1,6,2,2
7630142,1,1,3,1,6,2,2
7630143,1,1,3,1,6,2,2
7630144,1,1,3,4,4,2,2
7630145,1,1,3,1,6,2,2
7630146,1,1,3,1,4,2,2
7630147,1,1,3,1,4,2,1
7630148,1,1,3,1,4,2,1
7630149,1,1,2,1,4,1,1
7630150,1,1,2,3,6,1,1
7630151,1,1,2,1,4,1,1
7630152,1,1,2,1,6,1,1
7630156,1,1,2,1,4,1,1
7630157,1,1,2,4,6,1,1
7630158,1,1,2,4,6,1,1
7630159,1,1,2,4,6,2,1
7630160,1,1,2,3,6,1,1
7630161,1,1,2,1,6,1,1
7630162,1,1,2,1,6,1,1
7630163,1,1,2,4,6,1,1
7630164,1,1,2,1,6,1,1
7630165,1,1,3,1,6,1,1
7630166,1,1,3,1,6,1,1
7630167,1,1,2,1,4,1,1
7630168,1,1,2,1,4,1,1
7630169,1,1,2,1,6,1,1
7630170,1,1,2,1,6,1,1
7630171,1,1,1,1,6,1,1
7630172,1,1,1,1,6,1,1
7630173,1,1,1,1,4,1,1
7630174,1,1,1,1,6,1,1
7630175,1,1,1,1,4,1,1
7630176,1,1,1,1,6,1,1
7630177,1,1,1,1,6,1,1
7630178,1,1,1,4,7,1,1
7630179,1,1,1,1,6,1,1
7630180,1,1,1,4,7,1,1
7630181,1,1,1,1,6,1,1
7630182,1,1,1,1,4,1,1
7630183,1,1,1,1,6,1,1
7630184,1,1,1,1,4,1,1
7630185,1,1,1,1,6,1,1
7630186,1,1,2,1,6,1,1
7630187,1,1,2,1,6,1,1
7630188,1,1,2,1,6,1,1
7630189,1,1,2,3,6,1,1
7630190,1,1,2,1,6,1,1
7630191,1,1,2,1,6,1,1
7630192,1,1,2,1,6,1,1
7630193,1,1,2,1,6,1,1
7630194,1,1,2,1,6,1,1
7630195,1,1,2,2,6,1,1
7630196,1,1,1,1,6,1,1
7630197,1,1,1,1,4,1,1
7630198,1,1,1,1,6,1,1
7630199,1,1,1,1,6,1,1
7630200,1,1,1,1,4,1,1
7630201,1,1,1,1,6,1,1
7630202,1,1,1,1,4,1,1
7630203,1,1,3,1,6,2,1
7630204,1,1,3,1,6,2,1
7630205,1,1,3,3,6,2,1
7630206,1,1,2,1,6,2,1
7630207,1,1,3,4,7,2,1
7630208,1,1,3,4,7,2,1
7630209,1,1,3,4,7,2,1
7630210,1,1,3,3,6,2,1
7630211,1,1,3,1,6,2,1
7630212,1,1,3,3,6,2,1
7630213,1,1,3,4,7,2,2
7630214,1,1,3,3,6,2,2
7630215,1,1,3,1,6,2,2
7630216,1,1,3,1,6,2,1
7630217,1,1,3,1,6,2,2
7630218,1,1,3,3,6,2,2
7630219,1,1,3,1,6,2,2
7630220,1,1,3,1,6,2,2
7630221,1,1,3,1,6,2,2
7630222,1,1,3,3,6,2,2
7630223,1,1,3,1,4,2,2
7630224,1,1,3,1,6,2,2
7630225,1,1,3,1,6,2,2
7630226,1,1,3,4,6,2,2
7630227,1,1,3,1,6,2,1
7630228,1,1,3,1,6,2,1
7630229,1,1,3,1,6,2,1
7630230,1,1,3,1,6,2,1
7630231,1,1,3,1,6,2,1
7630232,1,1,3,1,6,2,1
7630233,1,1,3,1,6,2,1
7630234,1,1,3,3,6,2,1
7630235,1,1,3,1,6,2,1
7630236,1,1,3,4,7,2,1
7630237,1,1,3,3,6,2,1
7630240,1,1,3,1,6,2,1
7630241,1,1,2,6,6,2,1
7630242,1,1,2,6,6,1,1
7630243,1,1,2,6,6,2,1
7630244,1,1,1,1,4,1,1
7630245,1,1,1,3,4,1,1
7630246,1,1,1,4,6,1,1
7630247,1,1,1,3,6,1,1
7630248,1,1,1,1,6,1,1
7630249,1,1,1,1,4,1,1
7630250,1,1,1,1,4,1,1
7630251,1,1,3,5,5,2,2
7630252,1,1,3,4,5,2,1
7630253,1,1,3,4,6,2,1
7630254,1,1,3,1,6,2,1
7630255,1,1,3,1,6,2,1
7630256,1,1,3,1,6,2,1
7630257,1,1,3,3,6,2,1
7630258,1,1,3,3,6,2,1
7630259,1,1,3,4,7,2,1
7630260,1,1,3,1,6,2,1
7630261,1,1,3,1,6,2,1
7630262,1,1,3,4,6,2,1
7630263,1,1,3,4,6,2,1
7630264,1,1,3,1,6,2,1
7630265,1,1,3,5,7,2,1
7630266,1,1,1,1,6,1,1
7630267,1,1,1,1,4,1,1
7630268,1,1,1,1,6,1,1
7630269,1,1,1,1,6,1,1
7630270,1,1,1,1,4,1,1
7630271,1,1,1,1,6,1,1
7630272,1,1,1,1,4,1,1
7630273,1,1,1,1,4,1,1
7630274,1,1,1,1,4,1,1
7630275,1,1,1,3,4,1,1
7630276,1,1,1,1,6,1,1
7630277,1,1,1,1,4,1,1
7630278,1,1,1,3,6,1,1
7630279,1,1,1,1,6,1,1
7630280,1,1,1,1,6,1,1
7630281,1,1,1,1,6,1,1
7630282,1,1,1,1,6,1,1
7630283,1,1,1,1,4,1,1
7630284,1,1,1,1,4,1,1
7630285,1,1,1,1,6,1,1
7630286,1,1,1,1,6,1,1
7630287,1,1,1,1,6,1,1
7630288,1,1,1,1,6,1,1
7630289,1,1,1,1,6,1,1
7630290,1,1,1,1,6,1,1
7630291,1,1,1,1,6,1,1
7630292,1,1,1,1,6,1,1
7630293,1,1,1,1,6,1,1
7630294,1,1,1,1,6,1,1
7630295,1,1,1,1,6,1,1
7630297,1,1,1,1,6,1,1
7630298,1,1,1,1,6,1,1
7630299,1,1,1,5,6,1,1
7630300,1,1,1,4,6,1,1
7630301,1,1,1,4,7,1,1
7630302,1,1,1,1,4,1,1
7630303,1,1,1,1,6,1,1
7630304,1,1,1,1,4,1,1
7630305,1,1,1,1,4,1,1
7630306,1,1,1,1,4,1,1
7630307,1,1,1,1,4,1,1
7630308,1,1,1,1,4,1,1
7630309,1,1,1,1,4,1,1
7630310,1,1,1,1,4,1,1
7630311,1,1,1,1,4,1,1
7630312,1,1,1,1,4,1,1
7630313,1,1,1,1,4,1,1
7630314,1,1,1,1,4,1,1
7630315,1,1,1,1,4,1,1
7630316,1,1,1,1,4,1,1
7630317,1,1,1,1,4,1,1
7630318,1,1,1,1,4,1,1
7630319,1,1,1,1,4,1,1
7630320,1,1,1,1,4,1,1
7630321,1,1,1,1,4,1,1
7630322,1,1,1,1,4,1,1
7630323,1,1,1,1,4,1,1
7630324,1,1,1,1,4,1,1
7630325,1,1,1,1,4,1,1
7630326,1,1,1,1,4,1,1
7630327,1,1,1,1,4,1,1
7630328,1,1,1,1,4,1,1
7630329,1,1,1,1,4,1,1
7630330,1,1,1,1,4,1,1
7630331,1,1,1,1,4,1,1
7630332,1,1,1,1,4,1,1
7630333,1,1,1,1,4,1,1
7630334,1,1,1,1,4,1,1
7630335,1,1,1,1,4,1,1
7630336,1,1,1,1,4,1,1
7630337,1,1,1,1,4,1,1
7630338,1,1,1,1,4,1,1
7630339,1,1,1,1,4,1,1
7630340,1,1,1,1,4,1,1
7630341,1,1,1,1,4,1,1
7630342,1,1,1,1,4,1,1
7630343,1,1,1,1,6,1,1
7630344,1,1,1,1,6,1,1
7630345,1,1,1,1,4,1,1
7630346,1,1,1,1,6,1,1
7630347,1,1,1,1,4,1,1
7630348,1,1,1,1,4,1,1
7630349,1,1,1,1,4,1,1
7630350,1,1,1,1,4,1,1
7630351,1,1,1,1,4,1,1
7630352,1,1,1,1,4,1,1
7630353,1,1,1,1,4,1,1
7630354,1,1,1,1,4,1,1
7630355,1,1,1,1,4,1,1
7630356,1,1,1,1,4,1,1
7630357,1,1,1,1,4,1,1
7630358,1,1,1,1,4,1,1
7630359,1,1,1,1,4,1,1
7630360,1,1,1,1,4,1,1
7630361,1,1,1,1,4,1,1
7630362,1,1,1,1,4,1,1
7630364,1,1,1,1,4,1,1
7630365,1,1,1,1,4,1,1
7630366,1,1,1,1,4,1,1
7630367,1,1,1,1,4,1,1
7630368,1,1,1,1,4,1,1
7630369,1,1,1,1,4,1,1
7630370,1,1,1,1,4,1,1
7630371,1,1,1,1,4,1,1
7630372,1,1,1,1,4,1,1
7630373,1,1,1,1,4,1,1
7630374,1,1,1,1,4,1,1
7630375,1,1,1,1,4,1,1
7630376,1,1,1,1,4,1,1
7630377,1,1,1,1,4,1,1
7630378,1,1,1,1,4,1,1
7630379,1,1,1,1,4,1,1
7630380,1,1,1,1,4,1,1
7630381,1,1,1,1,4,1,1
7630382,1,1,1,1,4,1,1
7630383,1,1,1,1,4,1,1
7630384,1,1,1,1,4,1,1
7630385,1,1,1,1,4,1,1
7630386,1,1,1,1,4,1,1
7630387,1,1,1,1,4,1,1
7630388,1,1,1,1,4,1,1
7630389,1,1,1,1,4,1,1
7630390,1,1,1,1,4,1,1
7630391,1,1,1,1,4,1,1
7630392,1,1,1,1,4,1,1
7630393,1,1,1,1,4,1,1
7630394,1,1,1,1,4,1,1
7630395,1,1,1,1,4,1,1
7630396,1,1,1,1,4,1,1
7630397,1,1,1,1,4,1,1
7630398,1,1,1,1,4,1,1
7630399,1,1,1,1,4,1,1
7630400,1,1,1,1,4,1,1
7630401,1,1,1,1,4,1,1
7630402,1,1,1,1,4,1,1
7630405,1,1,1,1,4,1,1
7630406,1,1,1,1,4,1,1
7630407,1,1,1,1,6,1,1
7630408,1,1,1,1,4,1,1
7630409,1,1,1,1,4,1,1
7630410,1,1,1,1,4,1,1
7630411,1,1,1,1,4,1,1
7630412,1,1,1,1,4,1,1
7630413,1,1,1,1,4,1,1
7630414,1,1,1,1,4,1,1
7630415,1,1,1,1,4,1,1
7630416,1,1,1,1,4,1,1
7630417,1,1,1,1,4,1,1
7630418,1,1,1,1,4,1,1
7630419,1,1,1,1,4,1,1
7630420,1,1,1,1,4,1,1
7630421,1,1,1,1,4,1,1
7630422,1,1,1,1,4,1,1
7630423,1,1,1,1,4,1,1
7630424,1,1,1,1,6,1,1
7630425,1,1,1,1,4,1,1
7630426,1,1,1,1,4,1,1
7630427,1,1,1,1,4,1,1
7630428,1,1,1,1,1,1,1
7630429,1,1,1,1,4,1,1
7630430,1,1,1,1,4,1,1
7630431,1,1,1,1,3,1,1
7630432,1,1,1,1,6,1,1
7630433,1,1,1,1,4,1,1
7630434,1,1,1,1,4,1,1
7630435,1,1,1,1,4,1,1
7630436,1,1,1,1,6,1,1
7630437,1,1,1,1,4,1,1
7630438,1,1,1,1,4,1,1
7630439,1,1,1,1,6,1,1
7630440,1,1,1,1,6,1,1
7630441,1,1,1,1,4,1,1
7630442,1,1,1,1,4,1,1
7630443,1,1,1,1,4,2,2
7630444,1,1,1,1,6,1,1
7630445,1,1,1,1,4,1,1
7630446,1,1,1,1,6,1,1
7630447,1,1,3,1,4,2,2
7630448,1,1,3,1,6,2,2
7630449,1,1,3,1,6,2,2
7630450,1,1,3,1,6,2,2
7630451,1,1,2,1,6,1,2
7630452,1,1,2,1,4,1,2
7630453,1,1,2,1,6,1,2
7630454,1,1,2,5,6,1,2
7630455,1,1,2,1,6,1,2
7630456,1,1,2,1,6,1,2
7630457,1,1,2,1,4,1,2
7630458,1,1,2,5,6,1,2
7630459,1,1,1,1,4,1,1
7630460,1,1,3,1,6,2,2
7630461,1,1,3,1,6,2,1
7630462,1,1,3,1,6,2,1
7630463,1,1,3,1,4,2,1
7630464,1,1,3,2,4,2,1
7630465,1,1,3,1,6,2,2
7630466,1,1,3,1,4,2,1
7630467,1,1,3,1,6,2,1
7630468,1,1,3,1,6,2,2
7630469,1,1,3,4,6,2,1
7630470,1,1,3,1,6,2,1
7630471,1,1,3,1,6,2,1
7630472,1,1,3,1,6,2,1
7630473,1,1,3,1,6,2,2
7630474,1,1,3,2,6,2,1
7630475,1,1,3,1,6,2,2
7630476,1,1,3,1,4,2,1
7630477,1,1,3,1,7,2,1
7630478,1,1,3,1,7,2,1
7630479,1,1,3,1,6,2,2
7630480,1,1,3,2,6,2,1
7630481,1,1,3,1,6,2,1
7630482,1,1,3,1,4,2,1
7630483,1,1,3,9,7,2,1
7630484,1,1,3,1,6,2,1
7630485,1,1,3,1,6,2,1
7630486,1,1,3,1,4,2,1
7630487,1,1,3,1,6,2,2
7630488,1,1,3,2,4,2,1
7630489,1,1,3,1,4,2,1
7630490,1,1,3,1,6,2,2
7630491,1,1,3,2,6,2,1
7630492,1,1,1,1,4,2,1
7630493,1,1,2,1,4,2,1
7630494,1,1,2,1,4,2,1
7630495,1,1,2,1,6,2,1
7630496,1,1,1,1,6,2,1
7630497,1,1,1,1,6,2,1
7630498,1,1,1,1,4,2,1
7630499,1,1,1,5,6,2,1
7630500,1,1,1,1,6,2,1
7630501,1,1,1,1,4,2,1
7630502,1,1,1,1,7,2,1
7630503,1,1,1,1,6,2,1
7630504,1,1,1,1,6,2,1
7630505,1,1,1,1,6,2,1
7630506,1,1,1,1,6,1,1
7630507,1,1,1,1,6,1,1
7630508,1,1,1,1,6,2,1
7630509,1,1,1,1,4,1,1
7630510,1,1,1,1,4,1,1
7630511,1,1,1,1,4,1,1
7630512,1,1,1,1,4,2,1
7630513,1,1,1,1,4,1,1
7630515,1,1,1,1,6,1,1
7630516,1,1,1,1,6,1,1
7630517,1,1,3,1,6,2,2
7630518,1,1,3,1,6,2,2
7630519,1,1,1,1,3,1,1
7630520,1,1,1,1,4,1,1
7630521,1,1,1,1,4,1,1
7630522,1,1,1,1,4,1,1
7630523,1,1,1,1,4,1,1
7630524,1,1,2,2,4,1,1
7630525,1,1,2,2,6,1,1
7630526,1,1,2,2,6,1,1
7630527,1,1,2,1,6,1,1
7630528,1,1,3,2,6,2,2
7630529,1,1,3,1,4,2,2
7630530,1,1,3,1,6,2,2
7630531,1,1,3,2,7,2,2
7630532,1,1,3,2,7,2,2
7630533,1,1,3,2,6,2,2
7630534,1,1,3,2,6,2,2
7630535,1,1,3,2,6,2,2
7630536,1,1,3,2,7,2,1
7630537,1,1,3,2,7,2,1
7630538,1,1,3,2,6,2,1
7630539,1,1,3,2,7,2,1
7630540,1,1,3,1,6,2,1
7630541,1,1,3,2,6,2,1
7630542,1,1,3,2,6,2,1
7630543,1,1,3,2,7,2,1
7630544,1,1,3,1,6,2,1
7630545,1,1,3,2,7,2,1
7630546,1,1,3,2,6,2,2
7630547,1,1,3,1,6,2,2
7630548,1,1,3,1,4,2,2
7630549,1,1,3,2,4,2,2
7630550,1,1,3,1,6,2,2
7630551,1,1,3,1,6,2,1
7630552,1,1,3,1,6,2,2
7630553,1,1,3,1,7,2,2
7630554,1,1,3,2,6,2,2
7630555,1,1,3,5,7,2,2
7630556,1,1,3,1,7,2,2
7630557,1,1,3,1,7,2,2
7630558,1,1,3,2,6,2,2
7630559,1,1,3,2,7,2,2
7630560,1,1,3,2,6,2,2
7630561,1,1,3,2,7,2,2
7630562,1,1,3,2,6,2,2
7630563,1,1,3,1,6,2,2
7630564,1,1,3,2,6,2,2
7630565,1,1,3,2,7,2,2
7630566,1,1,1,1,6,1,1
7630567,1,1,1,5,6,2,1
7630568,1,1,1,1,4,1,1
7630569,1,1,3,1,4,1,1
7630570,1,1,3,1,6,1,1
7630571,1,1,2,1,6,2,1
7630572,1,1,2,1,4,2,2
7630573,1,1,3,5,6,2,2
7630574,1,1,3,1,6,2,2
7630575,1,1,3,1,6,2,2
7630576,1,1,3,1,6,2,2
7630577,1,1,3,1,6,2,2
7630578,1,1,3,1,6,2,2
7630579,1,1,3,1,6,2,2
7630580,1,1,3,5,7,2,2
7630581,1,1,3,1,4,2,2
7630582,1,1,3,2,6,2,2
7630583,1,1,3,1,6,2,2
7630584,1,1,3,1,7,2,1
7630585,1,1,3,1,4,2,2
7630586,1,1,3,1,6,2,1
7630587,1,1,3,1,6,2,2
7630588,1,1,3,1,4,2,1
7630589,1,1,3,1,4,2,1
7630590,1,1,3,1,6,2,2
7630591,1,1,1,1,4,1,1
7630592,1,1,1,1,4,1,1
7630593,1,1,1,1,4,1,1
7630594,1,1,1,1,4,1,1
7630595,1,1,1,1,4,1,1
7630596,1,1,1,1,4,1,1
7630597,1,1,1,1,4,1,1
7630598,1,1,1,1,4,1,1
7630600,1,1,1,9,7,2,1
7630601,1,1,1,1,6,2,1
7630602,1,1,1,1,4,2,1
7630603,1,1,1,1,7,1,1
7630604,1,1,1,1,6,1,1
7630605,1,1,1,1,4,1,1
7630606,1,1,1,1,6,1,1
7630607,1,1,1,1,4,1,1
7630608,1,1,1,1,4,1,1
7630609,1,1,1,1,4,1,1
7630610,1,1,1,1,4,1,1
7630611,1,1,1,1,4,1,1
7630612,1,1,1,1,4,1,1
7630613,1,1,1,1,4,1,1
7630614,1,1,1,1,4,1,1
7630615,1,1,1,1,4,1,1
7630616,1,1,1,1,4,1,1
7630617,1,1,1,1,4,1,1
7630618,1,1,1,1,4,1,1
7630619,1,1,1,1,4,1,1
7630620,1,1,1,1,4,1,1
7630621,1,1,1,1,4,1,1
7630622,1,1,1,1,6,1,1
7630623,1,1,1,1,4,1,1
7630624,1,1,1,1,4,1,1
7630625,1,1,1,1,4,1,1
7630627,1,1,1,1,4,1,1
7630628,1,1,1,1,4,1,1
7630629,1,1,1,1,4,1,1
7630630,1,1,1,1,4,1,1
7630631,1,1,1,1,4,1,1
7630632,1,1,1,1,4,1,1
7630633,1,1,1,1,4,1,1
7630634,1,1,1,1,4,1,1
7630635,1,1,1,1,4,1,1
7630636,1,1,1,6,4,1,1
7630637,1,1,1,6,6,1,1
7630638,1,1,1,6,6,1,1
7630639,1,1,1,6,6,1,1
7630640,1,1,1,6,5,1,1
7630641,1,1,1,1,4,1,1
7630642,1,1,1,6,4,1,1
7630643,1,1,1,6,4,1,1
7630644,1,1,1,6,6,1,1
7630645,1,1,1,6,6,1,1
7630646,1,1,1,1,4,1,1
7630647,1,1,1,1,6,1,1
7630648,1,1,1,6,6,1,1
7630649,1,1,1,6,6,1,1
7630650,1,1,1,6,4,1,1
7630651,1,1,1,1,6,1,1
7630652,1,1,1,6,4,1,1
7630653,1,1,1,1,4,1,1
7630655,1,1,1,6,4,1,1
7630656,1,1,1,1,4,1,1
7630657,1,1,1,1,4,1,1
7630658,1,1,1,1,4,1,1
7630659,1,1,1,1,4,1,1
7630660,1,1,1,1,6,1,1
7630661,1,1,1,1,4,1,1
7630662,1,1,2,5,7,2,2
7630663,1,1,3,5,7,2,2
7630664,1,1,3,1,6,2,2
7630665,1,1,3,1,6,2,2
7630666,1,1,3,5,7,2,2
7630667,1,1,3,1,4,2,2
7630668,1,1,3,1,6,2,1
7630669,1,1,3,1,6,2,1
7630670,1,1,3,1,6,2,1
7630671,1,1,3,1,6,2,1
7630672,1,1,3,1,6,2,1
7630673,1,1,3,1,6,2,1
7630674,1,1,3,1,6,2,1
7630675,1,1,3,1,4,2,1
7630676,1,1,3,1,6,2,1
7630677,1,1,2,1,4,2,1
7630678,1,1,2,1,6,2,1
7630679,1,1,2,2,6,2,1
7630680,1,1,2,1,6,2,1
7630681,1,1,2,1,6,2,1
7630682,1,1,2,1,6,2,1
7630683,1,1,2,1,6,2,1
7630684,1,1,2,1,6,2,1
7630685,1,1,2,2,6,2,1
7630686,1,1,2,1,6,2,1
7630687,1,1,3,1,6,2,2
7630688,1,1,3,1,6,2,2
7630689,1,1,3,1,6,2,2
7630690,1,1,3,1,6,2,2
7630691,1,1,3,1,6,2,2
7630692,1,1,3,2,6,2,2
7630693,1,1,3,2,6,2,2
7630694,1,1,3,1,6,2,2
7630695,1,1,3,1,6,2,2
7630696,1,1,3,2,6,2,2
7630697,1,1,2,2,6,2,2
7630698,1,1,2,1,6,2,1
7630699,1,1,2,1,6,2,1
7630700,1,1,2,1,6,2,2
7630701,1,1,2,2,6,2,1
7630702,1,1,1,1,6,1,1
7630703,1,1,1,1,6,1,1
7630704,1,1,1,1,6,1,1
7630705,1,1,3,1,6,2,2
7630706,1,1,3,1,6,2,2
7630707,1,1,3,1,6,2,2
7630708,1,1,3,2,6,2,2
7630709,1,1,3,2,4,2,2
7630711,1,1,3,3,7,2,2
7630712,1,1,1,1,6,1,1
7630713,1,1,1,1,4,1,1
7630714,1,1,1,2,6,1,1
7630715,1,1,1,2,4,1,1
7630716,1,1,1,2,6,1,1
7630717,1,1,1,2,6,1,1
7630718,1,1,1,2,6,1,1
7630719,1,1,1,2,4,1,1
7630720,1,1,1,1,3,1,1
7630721,1,1,1,1,6,1,1
7630722,1,1,1,1,4,1,1
7630723,1,1,1,1,4,1,1
7630724,1,1,1,1,4,1,1
7630725,1,1,1,1,4,1,1
7630726,1,1,1,1,4,1,1
7630727,1,1,1,1,4,1,1
7630728,1,1,1,1,4,1,1
7630729,1,1,1,1,4,1,1
7630730,1,1,1,1,4,1,1
7630731,1,1,1,1,4,1,1
7630732,1,1,1,1,6,1,1
7630733,1,1,1,1,4,1,1
7630734,1,1,1,1,4,1,1
7630735,1,1,1,1,4,1,1
7630736,1,1,1,1,4,1,1
7630737,1,1,1,1,4,1,1
7630738,1,1,1,1,4,1,1
7630739,1,1,1,1,4,1,1
7630740,1,1,1,1,6,1,1
7630741,1,1,1,1,4,1,1
7630742,1,1,1,1,4,1,1
7630743,1,1,1,1,4,1,1
7630744,1,1,1,1,4,1,1
7630745,1,1,1,1,4,1,1
7630746,1,1,1,1,4,1,1
7630747,1,1,1,1,4,1,1
7630748,1,1,1,1,4,1,1
7630749,1,1,1,1,4,1,1
7630750,1,1,1,1,4,1,1
7630751,1,1,1,1,4,1,1
7630752,1,1,1,1,4,1,1
7630753,1,1,1,1,4,1,1
7630754,1,1,1,1,4,1,1
7630755,1,1,1,1,4,1,1
7630756,1,1,1,1,4,1,1
7630757,1,1,1,1,4,1,1
7630758,1,1,1,1,4,1,1
7630759,1,1,1,1,6,1,1
7630760,1,1,1,1,6,1,1
7630761,1,1,1,1,6,1,1
7630762,1,1,1,1,7,1,1
7630763,1,1,1,1,6,1,1
7630764,1,1,1,1,4,1,1
7630765,1,1,1,1,4,1,1
7630766,1,1,3,1,4,2,2
7630767,1,1,3,1,6,2,2
7630768,1,1,3,5,6,2,2
7630769,1,1,3,7,6,2,2
7630770,1,1,3,1,6,2,2
7630771,1,1,3,1,6,2,2
7630772,1,1,3,1,4,2,1
7630773,1,1,3,1,4,2,2
7630774,1,1,3,1,6,2,2
7630775,1,1,3,1,4,2,2
7630776,1,1,2,1,6,1,1
7630777,1,1,2,1,6,2,1
7630778,1,1,2,1,6,2,1
7630779,1,1,2,1,6,2,1
7630780,1,1,2,1,6,2,1
7630781,1,1,2,1,6,2,1
7630782,1,1,2,1,4,2,1
7630783,1,1,2,7,7,2,1
7630784,1,1,2,1,4,2,1
7630785,1,1,2,1,4,2,1
7630786,1,1,2,1,6,2,2
7630787,1,1,2,5,5,2,2
7630788,1,1,2,1,5,2,2
7630789,1,1,2,7,5,2,2
7630790,1,1,2,5,6,2,2
7630791,1,1,2,1,6,2,2
7630792,1,1,2,5,6,2,2
7630793,1,1,2,5,6,2,2
7630794,1,1,2,5,5,2,2
7630795,1,1,2,1,4,1,1
7630796,1,1,2,1,4,1,1
7630797,1,1,2,1,6,1,1
7630798,1,1,2,1,6,1,1
7630799,1,1,2,1,4,1,1
7630800,1,1,2,1,6,1,1
7630801,1,1,2,1,4,1,1
7630802,1,1,2,1,4,1,1
7630803,1,1,2,1,4,1,1
7630804,1,1,2,1,4,1,1
7630805,1,1,2,1,4,1,1
7630806,1,1,2,1,6,1,1
7630807,1,1,2,1,6,1,1
7630808,1,1,2,1,6,1,1
7630809,1,1,2,1,6,1,1
7630810,1,1,2,1,6,1,1
7630811,1,1,2,1,6,1,1
7630812,1,1,2,1,4,1,1
7630813,1,1,2,1,6,1,1
7630814,1,1,2,1,6,1,1
7630815,1,1,2,1,6,1,1
7630816,1,1,2,1,4,1,1
7630817,1,1,2,1,4,1,1
7630818,1,1,2,1,4,1,1
7630819,1,1,2,1,4,1,1
7630820,1,1,2,1,6,1,1
7630821,1,1,2,1,4,1,1
7630822,1,1,2,1,4,1,1
7630823,1,1,2,1,4,1,1
7630824,1,1,2,1,4,1,1
7630825,1,1,2,1,6,1,1
7630826,1,1,2,1,6,1,1
7630827,1,1,2,1,4,1,1
7630828,1,1,2,5,6,1,1
7630829,1,1,2,1,6,1,1
7630830,1,1,2,1,4,1,1
7630831,1,1,2,1,4,1,1
7630832,1,1,2,1,4,1,1
7630833,1,1,2,1,4,1,1
7630834,1,1,2,1,6,1,1
7630835,1,1,2,1,4,1,1
7630836,1,1,2,1,6,1,1
7630837,1,1,2,1,4,1,1
7630838,1,1,2,1,4,1,1
7630839,1,1,2,1,4,1,1
7630840,1,1,2,1,4,1,1
7630841,1,1,2,1,4,1,1
7630842,1,1,2,1,6,1,1
7630843,1,1,2,1,6,1,1
7630844,1,1,2,1,4,1,1
7630845,1,1,1,1,4,1,1
7630846,1,1,1,1,4,1,1
7630847,1,1,1,1,4,1,1
7630848,1,1,1,1,4,1,1
7630849,1,1,2,1,4,1,1
7630850,1,1,2,1,4,1,1
7630851,1,1,2,1,6,1,1
7630852,1,1,2,1,6,1,1
7630853,1,1,2,1,4,1,1
7630854,1,1,2,1,6,1,1
7630855,1,1,2,8,6,1,1
7630856,1,1,2,1,4,1,1
7630857,1,1,2,1,4,1,1
7630858,1,1,1,1,4,1,1
7630859,1,1,1,1,4,1,1
7630860,1,1,1,1,6,1,1
7630861,1,1,1,1,4,1,1
7630862,1,1,1,1,4,1,1
7630863,1,1,2,1,4,1,1
7630864,1,1,2,1,6,1,1
7630865,1,1,2,1,4,1,1
7630866,1,1,2,1,6,1,1
7630867,1,1,2,1,6,1,1
7630868,1,1,2,1,4,1,1
7630870,1,1,3,1,4,1,1
7630871,1,1,3,2,6,2,1
7630872,1,1,3,1,4,2,1
7630874,1,1,3,1,4,2,1
7630875,1,1,1,3,6,1,1
7630876,1,1,1,2,4,1,1
7630877,1,1,1,1,4,1,1
7630879,1,1,3,1,4,2,1
7630880,1,1,3,1,6,2,1
7630881,1,1,1,1,4,1,1
7630882,1,1,1,1,4,1,1
7630883,1,1,1,1,4,1,1
7630884,1,1,1,1,4,1,1
7630885,1,1,1,1,4,1,1
7630886,1,1,1,1,4,1,1
7630887,1,1,1,1,6,1,1
7630888,1,1,1,1,4,1,1
7630889,1,1,1,1,4,1,1
